label,cleaned_text
1,Happy mothers day to this nut job I am so happy that you are my mum even when I say I am not I love so much thank you for putting up with me Belfast compBDEscIJzZ0y mlfv0ig0xaU00HaPQIu0S0BRA0igshid=0bl00000c0lxz
2,Happy Mothers day to all the mums and dog mums out there Woolacombe compBCuZ0HAWqV igshid=0st0fab0heo00
2,Happy Mothers Day to my special mama of my fave x tillymintsilver compBDGNun0nb igshid=e0vs0w0dc0he
2,OMG GUYS I am A MUM HAPPY HAMMY MOTHERS DAY TO ME LOOK AT THIS PRECIOUS BABY he does not have a name yet but I am working on it pictwittercomgoqYYITNjN
0,Happy mothers day to all the amazing mummys and mummys to be hope you have a lovely day can not wait to get my little guy back later pictwittercomop0RT00MTX
1,Spending Mothers Day with Flo kindness Patience and Courage = Flo from sad rescue to happy loved doggie check our rescue dog stories for children based on our true stories http roccotherockstarcom pictwittercomHCYuml0H0l
1,Happy Mothers Day baby didormakeup dorisoluka love you endlessly compBCcfSepXgB igshid=m0000jqy00wc
0,MothersDay pictwittercomTbDkbqv000
0,Happy Mothers Day To all the mums out there keep going you are doing an amazing job If your mothers day plans can not go ahead or one of you is now in isolation check out our tips to bring your lovely mum some joy in these difficult times pictwittercomQe00IFw0Ro
0,Remembering the 0 most amazing ladies who made me who I am My late grandmother iris mum carol and great grandmother Ethel Missed but never forgotten Happy mothers day to all those great mums out there Love sent to all xxxx pictwittercomxZZZdEybjE
0,To the world you are a mother but to your family you are the world Happy Mothers Day compBCReMeBTyJ igshid=00vu0000tq00
1,Happy Mothers Day from Atlas we hope you can spend time this Mothering Sunday with you mum whether that be together or from afar Stay Safe call on 00000000000 to book or download our app available for Android and iPhone http bitlyiPhoneAtlas pictwittercomS0E0RBJvfq
2,Happy mothers day compBCXvcqDrF0 igshid=00ac0dxqufyk0
1,Happy Mothers Day UK you are all rock stars facebookcom00000000000000 0posts0000000000000000d=n
0,Happy mothers day to all the mothers out there today London United Kingdom compBCwysLAjKz igshid=00slqzh00qlul
1,We wish a Happy Mothers Day to all our beautiful gracious and lovely mothers May the Lord strengthen you and give you long life to reap the fruits of your labour pictwittercomasjiu0hb00
1,Happy Mothers Day to all the Mothers StepMothers Grandmothers Guardians those whore no longer with us We may not be able to come visit you today but know we are thinking of you thanking you in every way Thank you for all you have done for us P x pictwittercomvqRal0N00a
1,Another reminder to wash those hands and wishing a belated Happy Mothers Day to all our musicians superstar mums twittercomENOstatus0 000000000000000000
2,Happy Mothers Day to all you wonderful mums out there and to all the wonderful mums looking down from Heaven including mine What would we have ever done without our mammies guiding us The 0st superhero you ever met With eternal love and lifelong thanks
2,Happy Mothers day to all the mums and dog mums out there Woolacombe compBCuZ0HAWqV igshid=0st0fab0heo00
0,Happy Mothers Day to all Mommies out there pictwittercom0ArIBEs0G0
1,Thank you to elnecot for providing our takeaway so that we could have our virtual Happy Mothers Day to all the mums out there Huge thank you for all your efforts today See you soon pictwittercom0Eu0q0oumw
0,Happy Mothers Day from everyone at Mindful Contract We hope you have a wonderful day full of love and laughter pictwittercomfLgm0GTveR
0,I want to say big THANK YOU MOM you have been everything to me and my siblings Without you this world would have mean nothing to me Love you more To all of the amazing mothers and honourary mothers who create magic every day Happy pictwittercomQZgbVFPy0d
0,Happy Mothers Day pictwittercomHNUZI00GuS
0,it is our wedding anniversary today as well as Mothers Day my soul mate and my daughters mummy is an absolute angel She always thinks of us before herself and takes care of us beyond the call of duty My wife saved my life Happy anniversary Souly
2,The XClean bidet keeps your hands safer from germs than the old jet sprayer so that you and your family remain healthy happy
1,Happy Mothers day to all the beautiful mother out there YOUR DOING AN AMAZING JOB HAVE A BLESSED DAY compBCkqwAgHXBQ P0Pltqb0YvMr0kTjEcIzqOhlk0igshid=ml0nn0kornra
1,Happy mothers day love you long time Even when we are shouting and yelling at each other compBC0Arlm0A igshid=0hkptf0xt0tzf
1,Happy mothers day to this beautiful womanroyalty soothes you mummy jeremy and emerald and more pictwittercomoeetI00Pvv
0,Happy Mothers Day to all the wonderful mums out there you are doing a fantastic job Make sure today is all about you and sit back and relax pictwittercom0VBoFVxp0d
1,Happy Mothers Day to my mum who is stuck in America They left on the 0nd and are supposed to be leaving on the 00th but they are looking now to come home I am starting to miss them
0,Happy Mothers day to my Natalie thank you for everything you do for our son George and for me haha you are an amazing mum and I can not wait to see what else our future holds for us compBCq0CAn00j igshid=racam000e0sg
1,00 continued abuse from selfish folk sitting in the safety of their own home who feel THE most important event of their day is to have an item of clothing collected for return Happy fecking Mothers Day you fecking twats
0,it is Happy Mothers Day to my dear mother and all mothers there is nothing as powerful as a mothers love Mothers love faded not Mothers love endures through all Mothers love is pure let us celebrate mothers pictwittercomh0cu0bCDWK
0,Happy You can download our shareable profile pics here mothermummommotherinlaw http crohnsmapvaccinecomcrohnsmapvacci necuredmum
1,Happy Mothers Day to all Everton mums As we all know they are the best mums in the world A different kind of Mothers Day for the majority but all for the greater good Stay in and stay safe pictwittercomysimfOY0Rk
0,Happy Mothers Day To all the mums out there keep going you are doing an amazing job If your mothers day plans can not go ahead or one of you is now in isolation check out our tips to bring your lovely mum some joy in these difficult times pictwittercomQe00IFw0Ro
0,Happy mothers day first mothers day without you and a day does not go past that I do not think of you twittercommylescolesta tus0000000000000000000
0,We posted a card then held up a banner outside her window wishing her a happy mothers day going nowhere near her she has diabetes and COPD and only been put of hospital about 0 weeks after a 0 week stay 0 of which where in icu in a coma and ventilator because of pneumonia
0,Even when the world gets a little crazy this lady is still my number 0 Happy Mothers Day everyone please stay safe and happy Peterborough compBCSFXcjKd igshid=0od0bgoea00we
0,happy mothers day to my incredible nan thankyou for raising me when my mum could not and supporting me no matter what mum i know we are not on good terms but i do love you happy mothers day
0,Happy mothers day noreen can not wait to meet you again maybe in june at iamNATHANCARTER your other fabulous son lots of love twittercomjakecartermusi cstatus0000000000000000000
1,Happy Muvvas Day to janedavis00 She introduced me to such things as Elton John sticky bread marmite and tuna pasta Imagine the world without those compBDB0N0AhhN igshid=pab000cgoyhp
2,Happy to all the lovely out there Raising is incredibly rewarding but often exhausting too especially if your babies are small So if your kids are still too compBCZLGbAFbR igshid=ok0le0cdfoud
0,Well I could have wished happy mothers day to a group but not everyone is a mother do not know why people always have to get upset for no reason
0,To all the wonderful mums out there Happy Mothers Day Where ever you are our thoughts are with you today and always Even if you are out of reach please spoil yourselves as much as we would have done pictwittercomom0huNcr0r
2,Hi there Petra looking good yes it certainly is mothers day happy mothers day 0 all mums today I shall b thinking of my mum who left this world 00 years ago at 00Have a lovely day Petra your family stay safe take care keep smiling
1,In tears went round to wish mum happy mothers day through a closed door Then I realise my sister hubby who works in London and baby are inside having tea What the fuck is it going to take for people to realise this is a real risk to life and behave in a way to preserve it
2,Happy Mothers Day to you mum always in my thoughts not having you around is difficult but just recently it is been harder Miss you but I know Aunty Eve is now keeping you company so I bet you have lots to catch up with XXX pictwittercomlSEVp0MjMq
0,Good Afternoon Editor And Duchess Meghan Markel Happy Mothers Day And To Your Beautiful And Very Precious Mom Doria Ragland i Love All Of You And All Your Precious Royal Families With The Greatest Admiration Always enedina silva twittercomMadAboutMeghan status0000000000000000000
0,Absolute Noa is such a lucky little girl We both love you millions Happy Mothers Day to all the mams x Marina Walk Dubai Marina compBCV0dyjU00B vfdfN0aeIhB00XBooXXMVgITGk0igshid=0gth0qthbrhnq
0,Happy mothers day to me not my usual mothers day but I am sure we will make up for it compBCvKO0hTexG Ff0uj00EPh00dfgWDRP0DEFGs0igshid=lmp0ynof0kqp
0,The The Face Mum HAPPY MOTHERS DAY MAAMI MY PRAYER WARRIOR twittercomestherolabisi0 0status0000000000000000000 pictwittercomWLIPPqJXCA
2,KensingtonRoyal Good Afternoon Editor And Princess Catherine Middleton Happy Mothers Day And To Your Beautiful And Very Precious Mum Mrs Carole Middleton i Love All Of You Very Much And All Your Royal Cambridge Family enedina silva
